date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:46:48	4549/4549	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-11c5%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/ar.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/ar.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:46:53	11465/11465	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-2cc9%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/as.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/as.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:46:55	251/251	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-fb%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/at.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/at.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:46:56	247/247	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-f7%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/at.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/at.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:46:56	1761/1761	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-6e1%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/au.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/au.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:46:56	1733/1733	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-6c5%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/au.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/au.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:46:57	14674/14674	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-3952%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/aw.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/aw.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:46:58	14194/14194	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-3772%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/aw.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/aw.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:46:58	563/563	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-233%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/ax.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/ax.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:46:59	549/549	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-225%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/ax.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/ax.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:46:59	555/555	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-22b%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/az.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/az.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:46:59	599/599	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-257%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/az.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/az.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:00	1780/1780	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-6f4%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/ba.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/ba.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:00	1719/1719	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-6b7%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/ba.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/ba.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:01	767/767	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-2ff%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bb.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bb.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:01	763/763	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-2fb%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bb.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bb.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:02	193/193	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-c1%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bd.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bd.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:02	197/197	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-c5%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bd.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bd.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:03	318/318	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-13e%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/be.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/be.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:03	318/318	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-13e%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/be.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/be.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:03	435/435	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-1b3%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bf.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bf.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:04	447/447	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-1bf%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bf.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bf.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:04	305/305	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-131%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bg.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bg.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:04	309/309	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-135%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bg.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bg.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:05	610/610	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-262%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bh.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bh.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:05	677/677	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-2a5%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bh.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bh.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:05	1317/1317	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-525%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bi.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bi.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:06	1248/1248	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-4e0%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bi.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bi.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:06	503/503	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-1f7%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bj.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bj.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:07	504/504	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-1f8%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bj.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bj.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:07	315/315	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-13b%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bl.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bl.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:08	305/305	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-131%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bl.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bl.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:11	32108/32108	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-7d6c%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bm.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bm.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:15	31621/31621	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-7b85%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bm.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bm.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:17	22121/22121	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-5669%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bn.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bn.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:25	227/227	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-e3%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bq.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bq.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:25	231/231	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-e7%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bq.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bq.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:26	12458/12458	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-30aa%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/br.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/br.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:37	12207/12207	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-2faf%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/br.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/br.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:49	189526/189526	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-2e456%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bo.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bo.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:51	646/646	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-286%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bs.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bs.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:52	190560/190560	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-2e860%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bo.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/bo.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:47:54	38195/38195	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-9533%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bt.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/bt.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
